Year,Mes,CCAA,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Consumo per cápita,Gasto per cápita
2018,Enero,La Rioja,PIMIENTOS,54.54,11063,2.03,47.6,0.17,0.35
2018,Enero,La Rioja,CHAMPIÑONES+O.SETAS,42.03,16487,3.92,50.89,0.13,0.52
2018,Enero,La Rioja,LECHUGA/ESC./ENDIVIA,91.39,27053,2.96,54.27,0.29,0.85
2018,Enero,La Rioja,ESPARRAGOS,1.47,1032,7.01,1.72,0,0.03
2018,Enero,La Rioja,VERDURAS DE HOJA,39.82,7347,1.85,19.07,0.13,0.23
2018,Enero,La Rioja,BERENJENAS,10.52,1525,1.45,8.96,0.03,0.05
2018,Enero,La Rioja,ZANAHORIAS,90.04,6434,0.71,53.15,0.28,0.2
2018,Enero,La Rioja,CALABACINES,78.65,11909,1.51,45.43,0.25,0.38
2018,Enero,La Rioja,OTR.HORTALIZAS/VERD.,239.82,49081,2.05,69.66,0.76,1.55
2018,Enero,La Rioja,BROCOLI,11.12,1776,1.6,7.42,0.04,0.06
2018,Enero,La Rioja,ALCACHOFAS,19.85,4904,2.47,5.56,0.06,0.15
2018,Enero,La Rioja,VERD./HORT. IV GAMA,146.48,38193,2.61,57.88,0.46,1.21
2018,Enero,Comunidad de Madrid,TOTAL PATATAS,13979.29,1075059,0.77,80.32,2.25,1.73
2018,Enero,Comunidad de Madrid,PATATAS FRESCAS,9777.28,667092,0.68,70.85,1.57,1.07
2018,Enero,Comunidad de Madrid,PATATAS CONGELADAS,571.01,67464,1.18,11.79,0.09,0.11
2018,Enero,Comunidad de Madrid,PATATAS PROCESADAS,726.2,340503,4.69,45.99,0.12,0.55
2018,Enero,Comunidad de Madrid,T.HORTALIZAS FRESCAS,29255.82,5266904,1.8,97.12,4.7,8.46
2018,Enero,Comunidad de Madrid,TOMATES,6008.99,1013306,1.69,81.76,0.97,1.63
2018,Enero,Comunidad de Madrid,CEBOLLAS,3376.22,323132,0.96,72.37,0.54,0.52
2018,Enero,Comunidad de Madrid,AJOS,335.86,146185,4.35,34.8,0.05,0.23
2018,Enero,Comunidad de Madrid,COLES,1172.28,135153,1.15,29.32,0.19,0.22
2018,Enero,Comunidad de Madrid,PEPINOS,622.67,91586,1.47,24.05,0.1,0.15
2018,Enero,Comunidad de Madrid,JUDIAS VERDES,1137.17,30052,2.64,37.06,0.18,0.48
2018,Enero,Comunidad de Madrid,PIMIENTOS,2305.24,435359,1.89,65.52,0.37,0.7
2018,Enero,Comunidad de Madrid,CHAMPIÑONES+O.SETAS,869.95,312112,3.59,41.06,0.14,0.5
2018,Enero,Comunidad de Madrid,LECHUGA/ESC./ENDIVIA,1262.55,385103,3.05,52.4,0.2,0.62
2018,Enero,Comunidad de Madrid,ESPARRAGOS,169.7,82501,4.86,11.03,0.03,0.13
2018,Enero,Comunidad de Madrid,VERDURAS DE HOJA,713.77,187358,2.62,30.62,0.11,0.3
2018,Enero,Comunidad de Madrid,BERENJENAS,600.85,104067,1.73,28.54,0.1,0.17
2018,Enero,Comunidad de Madrid,ZANAHORIAS,2010.4,161123,0.8,61.24,0.32,0.26
2018,Enero,Comunidad de Madrid,CALABACINES,2520.99,345099,1.37,60.6,0.41,0.55
2018,Enero,Comunidad de Madrid,OTR.HORTALIZAS/VERD.,6149.17,12443,2.02,83.45,0.99,2
2018,Enero,Comunidad de Madrid,BROCOLI,787.85,117203,1.49,28.78,0.13,0.19
2018,Enero,Comunidad de Madrid,ALCACHOFAS,857.4,173186,2.02,20.59,0.14,0.28
2018,Enero,Comunidad de Madrid,VERD./HORT. IV GAMA,3407.8,94407,2.77,68.45,0.55,1.52
2018,Enero,Región de Murcia,TOTAL PATATAS,3268.95,2823,0.86,82.18,2.3,1.98
2018,Enero,Región de Murcia,PATATAS FRESCAS,2433.88,186262,0.77,67.75,1.71,1.31
2018,Enero,Región de Murcia,PATATAS CONGELADAS,106.15,14195,1.34,14.98,0.07,0.1
2018,Enero,Región de Murcia,PATATAS PROCESADAS,145.78,81843,5.61,50.31,0.1,0.57
2018,Enero,Región de Murcia,T.HORTALIZAS FRESCAS,6285.04,1044554,1.66,94.68,4.41,7.33
2018,Enero,Región de Murcia,TOMATES,1390.69,210258,1.51,76.09,0.98,1.48
2018,Enero,Región de Murcia,CEBOLLAS,721.03,71586,0.99,65.24,0.51,0.5
2018,Enero,Región de Murcia,AJOS,130.27,51063,3.92,53.49,0.09,0.36
2018,Enero,Región de Murcia,COLES,223.13,2064,0.93,25.12,0.16,0.14
2018,Enero,Región de Murcia,PEPINOS,122.21,15342,1.26,19.47,0.09,0.11
2018,Enero,Región de Murcia,JUDIAS VERDES,165.67,49638,3,33.77,0.12,0.35
2018,Enero,Región de Murcia,PIMIENTOS,421.08,72397,1.72,58.1,0.3,0.51
2018,Enero,Región de Murcia,CHAMPIÑONES+O.SETAS,145.6,45375,3.12,33.94,0.1,0.32
2018,Enero,Región de Murcia,LECHUGA/ESC./ENDIVIA,314.27,87445,2.78,51.43,0.22,0.61
2018,Enero,Región de Murcia,ESPARRAGOS,80.3,13445,1.67,8.48,0.06,0.09
2018,Enero,Región de Murcia,VERDURAS DE HOJA,118.68,25556,2.15,23.91,0.08,0.18
2018,Enero,Región de Murcia,BERENJENAS,203.32,31525,1.55,29.11,0.14,0.22
2018,Enero,Región de Murcia,ZANAHORIAS,325.45,23862,0.73,58.88,0.23,0.17
2018,Enero,Región de Murcia,CALABACINES,422.78,55155,1.3,49.7,0.3,0.39
2018,Enero,Región de Murcia,OTR.HORTALIZAS/VERD.,1500.56,271268,1.81,76.62,1.05,1.9
2018,Enero,Región de Murcia,BROCOLI,159.95,19227,1.2,18,0.11,0.14
2018,Enero,Región de Murcia,ALCACHOFAS,391.29,65666,1.68,36.82,0.27,0.46
2018,Enero,Región de Murcia,VERD./HORT. IV GAMA,504.93,142952,2.83,53.18,0.35,1
2018,Enero,Comunidad Foral de Navarra,TOTAL PATATAS,1033.2,76877,0.74,65.59,1.74,1.3
2018,Enero,Comunidad Foral de Navarra,PATATAS FRESCAS,851.44,57878,0.68,56.25,1.44,0.98
2018,Enero,Comunidad Foral de Navarra,PATATAS CONGELADAS,27.29,286,1.05,10.01,0.05,0.05
2018,Enero,Comunidad Foral de Navarra,PATATAS PROCESADAS,30.9,16139,5.22,34.54,0.05,0.27
2018,Enero,Comunidad Foral de Navarra,T.HORTALIZAS FRESCAS,2340.94,427704,1.83,97.83,3.95,7.22
2018,Enero,Comunidad Foral de Navarra,TOMATES,250.1,43185,1.73,44.54,0.42,0.73
2018,Enero,Comunidad Foral de Navarra,CEBOLLAS,293.33,29419,1,53.48,0.5,0.5
2018,Enero,Comunidad Foral de Navarra,AJOS,16.92,875,5.17,16.1,0.03,0.15
2018,Enero,Comunidad Foral de Navarra,COLES,106.59,11179,1.05,18.64,0.18,0.19
2018,Enero,Comunidad Foral de Navarra,PEPINOS,32.75,4586,1.4,13.36,0.06,0.08
2018,Enero,Comunidad Foral de Navarra,JUDIAS VERDES,113.71,40478,3.56,47.43,0.19,0.68
2018,Enero,Comunidad Foral de Navarra,PIMIENTOS,125.81,23878,1.9,45.77,0.21,0.4
2018,Enero,Comunidad Foral de Navarra,CHAMPIÑONES+O.SETAS,48.16,20418,4.24,34.56,0.08,0.34
2018,Enero,Comunidad Foral de Navarra,LECHUGA/ESC./ENDIVIA,259.1,59852,2.31,71.24,0.44,1.01
2018,Enero,Comunidad Foral de Navarra,ESPARRAGOS,20.75,2388,1.15,2.1,0.04,0.04
2018,Enero,Comunidad Foral de Navarra,VERDURAS DE HOJA,48.9,9968,2.04,20.48,0.08,0.17
2018,Enero,Comunidad Foral de Navarra,BERENJENAS,56.18,8014,1.43,14.31,0.09,0.14
2018,Enero,Comunidad Foral de Navarra,ZANAHORIAS,215.14,17976,0.84,52.22,0.36,0.3
2018,Enero,Comunidad Foral de Navarra,CALABACINES,171.58,24014,1.4,45.07,0.29,0.41
2018,Enero,Comunidad Foral de Navarra,OTR.HORTALIZAS/VERD.,581.93,123599,2.12,80.74,0.98,2.09
2018,Enero,Comunidad Foral de Navarra,BROCOLI,143.44,1664,1.16,28.78,0.24,0.28
2018,Enero,Comunidad Foral de Navarra,ALCACHOFAS,36.09,5887,1.63,14.29,0.06,0.1
2018,Enero,Comunidad Foral de Navarra,VERD./HORT. IV GAMA,230.95,67394,2.92,46.99,0.39,1.14
2018,Enero,País Vasco,TOTAL PATATAS,4901.9,418578,0.85,77.11,2.37,2.02
2018,Enero,País Vasco,PATATAS FRESCAS,3756.63,278838,0.74,66.57,1.81,1.35
2018,Enero,País Vasco,PATATAS CONGELADAS,83.64,11859,1.42,5.98,0.04,0.06
2018,Enero,País Vasco,PATATAS PROCESADAS,212.33,127881,6.02,38.43,0.1,0.62
2018,Enero,País Vasco,T.HORTALIZAS FRESCAS,9414.44,1794229,1.91,96.55,4.55,8.67
2018,Enero,País Vasco,TOMATES,1510.85,289629,1.92,67.79,0.73,1.4
2018,Enero,País Vasco,CEBOLLAS,1180.52,138412,1.17,72.4,0.57,0.67
2018,Enero,País Vasco,AJOS,117.63,55241,4.7,35.93,0.06,0.27
2018,Enero,País Vasco,COLES,323.79,35803,1.11,26.17,0.16,0.17
2018,Enero,País Vasco,PEPINOS,126.36,19693,1.56,17.72,0.06,0.1
2018,Enero,País Vasco,JUDIAS VERDES,512.25,123663,2.41,37.63,0.25,0.6
2018,Enero,País Vasco,PIMIENTOS,723.84,137405,1.9,60.26,0.35,0.66
2018,Enero,País Vasco,CHAMPIÑONES+O.SETAS,300.97,123935,4.12,46.61,0.15,0.6
2018,Enero,País Vasco,LECHUGA/ESC./ENDIVIA,701.46,17888,2.55,66.07,0.34,0.86
2018,Enero,País Vasco,ESPARRAGOS,45.91,14502,3.16,5.18,0.02,0.07
2018,Enero,País Vasco,VERDURAS DE HOJA,222.21,53312,2.4,26.25,0.11,0.26
2018,Enero,País Vasco,BERENJENAS,108.99,21456,1.97,17.18,0.05,0.1
2018,Enero,País Vasco,ZANAHORIAS,740.57,66847,0.9,62.89,0.36,0.32
2018,Enero,País Vasco,CALABACINES,793.91,111743,1.41,49.31,0.38,0.54
2018,Enero,País Vasco,OTR.HORTALIZAS/VERD.,2005.18,423708,2.11,79.06,0.97,2.05
2018,Enero,País Vasco,BROCOLI,265.94,39524,1.49,27.27,0.13,0.19
2018,Enero,País Vasco,ALCACHOFAS,262.59,51832,1.97,24.7,0.13,0.25
2018,Enero,País Vasco,VERD./HORT. IV GAMA,918.65,24451,2.66,58.35,0.44,1.18
2018,Enero,Comunidad Valenciana,TOTAL PATATAS,11865.23,920605,0.78,84.92,2.51,1.95
2018,Enero,Comunidad Valenciana,PATATAS FRESCAS,8602.49,58868,0.68,73.56,1.82,1.24
2018,Enero,Comunidad Valenciana,PATATAS CONGELADAS,439.96,58147,1.32,13.78,0.09,0.12
2018,Enero,Comunidad Valenciana,PATATAS PROCESADAS,564.56,273778,4.85,49.64,0.12,0.58
2018,Enero,Comunidad Valenciana,T.HORTALIZAS FRESCAS,25955.62,4557841,1.76,98.35,5.48,9.63
2018,Enero,Comunidad Valenciana,TOMATES,4805.86,761475,1.58,78.56,1.02,1.61
2018,Enero,Comunidad Valenciana,CEBOLLAS,3132.74,285599,0.91,67.53,0.66,0.6
2018,Enero,Comunidad Valenciana,AJOS,242.29,107459,4.44,30.68,0.05,0.23
2018,Enero,Comunidad Valenciana,COLES,442.64,51389,1.16,20.59,0.09,0.11
2018,Enero,Comunidad Valenciana,PEPINOS,801.59,120631,1.5,33.29,0.17,0.25
2018,Enero,Comunidad Valenciana,JUDIAS VERDES,720.67,233583,3.24,37.86,0.15,0.49
2018,Enero,Comunidad Valenciana,PIMIENTOS,1666.61,294909,1.77,60.45,0.35,0.62
2018,Enero,Comunidad Valenciana,CHAMPIÑONES+O.SETAS,769.22,277561,3.61,47.79,0.16,0.59
2018,Enero,Comunidad Valenciana,LECHUGA/ESC./ENDIVIA,1308.37,387645,2.96,63.84,0.28,0.82
2018,Enero,Comunidad Valenciana,ESPARRAGOS,184.69,65769,3.56,9.33,0.04,0.14
2018,Enero,Comunidad Valenciana,VERDURAS DE HOJA,844.72,194077,2.3,36.15,0.18,0.41
2018,Enero,Comunidad Valenciana,BERENJENAS,711.04,124827,1.76,32.51,0.15,0.26
2018,Enero,Comunidad Valenciana,ZANAHORIAS,1519.13,122569,0.81,59.11,0.32,0.26
2018,Enero,Comunidad Valenciana,CALABACINES,1575.77,223138,1.42,59.75,0.33,0.47
2018,Enero,Comunidad Valenciana,OTR.HORTALIZAS/VERD.,7230.29,1307209,1.81,86.63,1.53,2.76
2018,Enero,Comunidad Valenciana,BROCOLI,686.05,92501,1.35,30.37,0.14,0.2
2018,Enero,Comunidad Valenciana,ALCACHOFAS,2275.94,359419,1.58,45.74,0.48,0.76
2018,Enero,Comunidad Valenciana,VERD./HORT. IV GAMA,2578.57,747421,2.9,72.59,0.54,1.58
2018,Enero,Total Nacional,T.FRUTAS FRESCAS,324553.06,47146216,1.45,95.16,7.11,10.33
2018,Enero,Total Nacional,NARANJAS,96414.9,8825806,0.92,60.45,2.11,1.93
2018,Enero,Total Nacional,MANDARINAS,46857.48,6348781,1.35,62.46,1.03,1.39
2018,Enero,Total Nacional,LIMONES,9845.93,1501488,1.52,34.77,0.22,0.33
2018,Enero,Total Nacional,PLATANOS,51819.21,7498661,1.45,80.36,1.14,1.64
2018,Enero,Total Nacional,MANZANAS,39451.08,5615749,1.42,65.3,0.86,1.23
2018,Enero,Total Nacional,PERAS,20499.44,2964259,1.45,48.5,0.45,0.65
2018,Enero,Total Nacional,MELOCOTONES,86.1,19003,2.21,0.34,0,0
2018,Enero,Total Nacional,NECTARINAS,651.02,114949,1.77,2.49,0.01,0.03
2018,Enero,Total Nacional,ALBARICOQUES,135.82,24822,1.83,0.91,0,0.01
2018,Enero,Total Nacional,FRESAS/FRESON,8068.65,2842557,3.52,32.92,0.18,0.62
2018,Enero,Total Nacional,MELON,5710.89,884492,1.55,9.14,0.13,0.19
2018,Enero,Total Nacional,SANDIA,266.36,33045,1.24,0.54,0.01,0.01
2018,Enero,Total Nacional,CIRUELAS,319.91,70448,2.2,1.86,0.01,0.02
2018,Enero,Total Nacional,CEREZAS,209.76,105396,5.02,1.4,0,0.02
2018,Enero,Total Nacional,UVAS,3934.44,1178084,2.99,19.03,0.09,0.26
2018,Enero,Total Nacional,KIWI,11896.95,3096488,2.6,36.68,0.26,0.68
2018,Enero,Total Nacional,AGUACATE,4378.92,1466216,3.35,23.49,0.1,0.32
2018,Enero,Total Nacional,PIÑA,8911.77,12318,1.38,21.83,0.2,0.27
2018,Enero,Total Nacional,OTRAS FRUTAS FRESCAS,15094.43,3324173,2.2,39.17,0.33,0.73
2018,Enero,Total Nacional,POMELO,1221.08,199958,1.64,3.08,0.03,0.04
2018,Enero,Total Nacional,CHIRIMOYA,0,0,0,0,0,0
2018,Enero,Total Nacional,FRUTAS IV GAMA,13972.33,2291756,1.64,27.71,0.31,0.5
2018,Enero,Andalucía,T.FRUTAS FRESCAS,50553.34,7154047,1.42,93.98,5.82,8.23
2018,Enero,Andalucía,NARANJAS,15136.02,1349891,0.89,56.44,1.74,1.55
2018,Enero,Andalucía,MANDARINAS,6895.18,867374,1.26,56.79,0.79,1
2018,Enero,Andalucía,LIMONES,1453.24,21326,1.47,31.34,0.17,0.25
2018,Enero,Andalucía,PLATANOS,8689.49,1193672,1.37,80.05,1,1.37
2018,Enero,Andalucía,MANZANAS,6206,878354,1.42,64.2,0.71,1.01
2018,Enero,Andalucía,PERAS,3042.8,434796,1.43,46.84,0.35,0.5
2018,Enero,Andalucía,MELOCOTONES,3.32,1042,3.14,0.16,0,0
2018,Enero,Andalucía,NECTARINAS,178.83,22249,1.24,2.91,0.02,0.03
2018,Enero,Andalucía,ALBARICOQUES,13.68,2593,1.9,0.64,0,0
2018,Enero,Andalucía,FRESAS/FRESON,1433.76,507094,3.54,34.12,0.17,0.58
2018,Enero,Andalucía,MELON,842.63,138251,1.64,8.72,0.1,0.16
2018,Enero,Andalucía,SANDIA,18.2,3567,1.96,0.48,0,0
2018,Enero,Andalucía,CIRUELAS,31.25,6165,1.97,1.64,0,0.01
2018,Enero,Andalucía,CEREZAS,6.45,3047,4.72,0.56,0,0
2018,Enero,Andalucía,UVAS,553.84,161394,2.91,15.71,0.06,0.19
2018,Enero,Andalucía,KIWI,1638.4,436175,2.66,33.67,0.19,0.5
2018,Enero,Andalucía,AGUACATE,756.15,225685,2.98,22.28,0.09,0.26
2018,Enero,Andalucía,PIÑA,1451.33,188199,1.3,19.28,0.17,0.22
2018,Enero,Andalucía,OTRAS FRUTAS FRESCAS,2202.76,521241,2.37,36.82,0.25,0.6
2018,Enero,Andalucía,POMELO,113.94,17706,1.55,1.98,0.01,0.02
2018,Enero,Andalucía,CHIRIMOYA,0,0,0,0,0,0
2018,Enero,Andalucía,FRUTAS IV GAMA,2716.43,443652,1.63,27.57,0.31,0.51
2018,Enero,Aragón,T.FRUTAS FRESCAS,9322.81,1364069,1.46,96.62,7.1,10.39
2018,Enero,Aragón,NARANJAS,2590.25,24117,0.93,64.21,1.97,1.84
2018,Enero,Aragón,MANDARINAS,1790.39,232937,1.3,75.75,1.36,1.77
2018,Enero,Aragón,LIMONES,225.84,35819,1.59,32.77,0.17,0.27
2018,Enero,Aragón,PLATANOS,1426.03,202215,1.42,80.35,1.09,1.54
2018,Enero,Aragón,MANZANAS,1101.13,154323,1.4,64.55,0.84,1.18
2018,Enero,Aragón,PERAS,606.73,85537,1.41,50.42,0.46,0.65
2018,Enero,Aragón,MELOCOTONES,5.05,1926,3.81,0.2,0,0.01
2018,Enero,Aragón,NECTARINAS,5.65,1375,2.44,0.73,0,0.01
2018,Enero,Aragón,ALBARICOQUES,0.88,177,2,0.34,0,0
2018,Enero,Aragón,FRESAS/FRESON,259.66,7459,2.87,36.2,0.2,0.57
2018,Enero,Aragón,MELON,43.48,7247,1.67,4,0.03,0.06
2018,Enero,Aragón,SANDIA,3.81,336,0.88,0.19,0,0
2018,Enero,Aragón,CIRUELAS,10.9,155,1.42,1.11,0.01,0.01
2018,Enero,Aragón,CEREZAS,0,0,0,0,0,0
2018,Enero,Aragón,UVAS,109.4,32561,2.98,16.93,0.08,0.25
2018,Enero,Aragón,KIWI,389.46,113176,2.91,44.41,0.3,0.86
2018,Enero,Aragón,AGUACATE,118.68,44936,3.79,21.35,0.09,0.34
2018,Enero,Aragón,PIÑA,243.1,35739,1.47,31.13,0.19,0.27
2018,Enero,Aragón,OTRAS FRUTAS FRESCAS,392.38,98454,2.51,41.19,0.3,0.75
2018,Enero,Aragón,POMELO,32.63,4916,1.51,6.45,0.02,0.04
2018,Enero,Aragón,CHIRIMOYA,0,0,0,0,0,0
2018,Enero,Aragón,FRUTAS IV GAMA,436.71,61317,1.4,29.59,0.33,0.47
2018,Enero,Principado de Asturias,T.FRUTAS FRESCAS,9031.92,1344711,1.49,96.91,8.33,12.4
2018,Enero,Principado de Asturias,NARANJAS,2537.93,240001,0.95,75.53,2.34,2.21
2018,Enero,Principado de Asturias,MANDARINAS,1342.19,199936,1.49,70.2,1.24,1.84
2018,Enero,Principado de Asturias,LIMONES,229.69,36483,1.59,46.69,0.21,0.34
2018,Enero,Principado de Asturias,PLATANOS,1605.92,226856,1.41,84.46,1.48,2.09
2018,Enero,Principado de Asturias,MANZANAS,1057.52,158972,1.5,61.36,0.98,1.47
2018,Enero,Principado de Asturias,PERAS,582.76,79826,1.37,45.04,0.54,0.74
2018,Enero,Principado de Asturias,MELOCOTONES,1.51,218,1.44,0.42,0,0
2018,Enero,Principado de Asturias,NECTARINAS,30.45,8208,2.7,6.28,0.03,0.08
2018,Enero,Principado de Asturias,ALBARICOQUES,0,0,0,0,0,0
2018,Enero,Principado de Asturias,FRESAS/FRESON,326.04,106602,3.27,44.51,0.3,0.98
2018,Enero,Principado de Asturias,MELON,166.69,20824,1.25,12.67,0.15,0.19
2018,Enero,Principado de Asturias,SANDIA,0,0,0,0,0,0
2018,Enero,Principado de Asturias,CIRUELAS,17.61,3888,2.21,3.52,0.02,0.04
2018,Enero,Principado de Asturias,CEREZAS,17.8,699,3.93,6.9,0.02,0.06
2018,Enero,Principado de Asturias,UVAS,103.46,25004,2.42,30.97,0.1,0.23
2018,Enero,Principado de Asturias,KIWI,370.84,95825,2.58,40.89,0.34,0.88
2018,Enero,Principado de Asturias,AGUACATE,96.89,38232,3.95,14.8,0.09,0.35
2018,Enero,Principado de Asturias,PIÑA,262.26,32336,1.23,20.18,0.24,0.3
2018,Enero,Principado de Asturias,OTRAS FRUTAS FRESCAS,282.38,64509,2.28,35.5,0.26,0.59
2018,Enero,Principado de Asturias,POMELO,54.69,9144,1.67,1.87,0.05,0.08
2018,Enero,Principado de Asturias,CHIRIMOYA,0,0,0,0,0,0
2018,Enero,Principado de Asturias,FRUTAS IV GAMA,242.81,38596,1.59,17.72,0.22,0.36
2018,Enero,Islas Baleares,T.FRUTAS FRESCAS,6193.81,999163,1.61,92.79,6.01,9.7
2018,Enero,Islas Baleares,NARANJAS,1239.74,105797,0.85,48.01,1.2,1.03
2018,Enero,Islas Baleares,MANDARINAS,787.91,105987,1.35,49.62,0.76,1.03
2018,Enero,Islas Baleares,LIMONES,117.44,16688,1.42,23.54,0.11,0.16
2018,Enero,Islas Baleares,PLATANOS,1296.76,196981,1.52,83.56,1.26,1.91
2018,Enero,Islas Baleares,MANZANAS,807.32,116479,1.44,65.26,0.78,1.13
2018,Enero,Islas Baleares,PERAS,453.89,70465,1.55,49.03,0.44,0.68
2018,Enero,Islas Baleares,MELOCOTONES,0,0,0,0,0,0
2018,Enero,Islas Baleares,NECTARINAS,18.08,2596,1.44,4.51,0.02,0.03
2018,Enero,Islas Baleares,ALBARICOQUES,0,0,0,0,0,0
2018,Enero,Islas Baleares,FRESAS/FRESON,138.25,60833,4.4,26,0.13,0.59
2018,Enero,Islas Baleares,MELON,125.53,214,1.7,12.06,0.12,0.21
2018,Enero,Islas Baleares,SANDIA,0,0,0,0,0,0
2018,Enero,Islas Baleares,CIRUELAS,5.64,1616,2.86,1.85,0.01,0.02
2018,Enero,Islas Baleares,CEREZAS,0,0,0,0,0,0
2018,Enero,Islas Baleares,UVAS,163.85,63836,3.9,23.03,0.16,0.62
2018,Enero,Islas Baleares,KIWI,284.16,74764,2.63,49.76,0.28,0.73
2018,Enero,Islas Baleares,AGUACATE,140.97,4546,3.22,24.74,0.14,0.44
2018,Enero,Islas Baleares,PIÑA,156.23,20964,1.34,11.03,0.15,0.2
2018,Enero,Islas Baleares,OTRAS FRUTAS FRESCAS,458.01,95298,2.08,37.94,0.44,0.93
2018,Enero,Islas Baleares,POMELO,16.78,1972,1.18,1.42,0.02,0.02
2018,Enero,Islas Baleares,CHIRIMOYA,0,0,0,0,0,0
2018,Enero,Islas Baleares,FRUTAS IV GAMA,352.47,60904,1.73,27.38,0.34,0.59
2018,Enero,Islas Canarias,T.FRUTAS FRESCAS,14273.04,2112404,1.48,95.4,6.53,9.66
2018,Enero,Islas Canarias,NARANJAS,4225.66,385042,0.91,50.7,1.93,1.76
2018,Enero,Islas Canarias,MANDARINAS,1520.43,208172,1.37,46.27,0.7,0.95
2018,Enero,Islas Canarias,LIMONES,442.5,65027,1.47,36.96,0.2,0.3
2018,Enero,Islas Canarias,PLATANOS,2550.77,312876,1.23,73.59,1.17,1.43
2018,Enero,Islas Canarias,MANZANAS,1782.08,269882,1.51,60.64,0.82,1.23
2018,Enero,Islas Canarias,PERAS,1193.17,192272,1.61,50.88,0.55,0.88
2018,Enero,Islas Canarias,MELOCOTONES,0,0,0,0,0,0
2018,Enero,Islas Canarias,NECTARINAS,35.01,11709,3.34,3.34,0.02,0.05
2018,Enero,Islas Canarias,ALBARICOQUES,10.24,2192,2.14,0.49,0,0.01
2018,Enero,Islas Canarias,FRESAS/FRESON,178.99,74602,4.17,24.35,0.08,0.34
2018,Enero,Islas Canarias,MELON,96.88,1866,1.93,6.22,0.04,0.09
2018,Enero,Islas Canarias,SANDIA,0,0,0,0,0,0
2018,Enero,Islas Canarias,CIRUELAS,8.39,3844,4.58,0.64,0,0.02
2018,Enero,Islas Canarias,CEREZAS,3.5,3758,10.73,1.27,0,0.02
2018,Enero,Islas Canarias,UVAS,162.3,49034,3.02,14.44,0.07,0.22
2018,Enero,Islas Canarias,KIWI,548.37,135858,2.48,30.06,0.25,0.62
2018,Enero,Islas Canarias,AGUACATE,408.08,154368,3.78,32.2,0.19,0.71
2018,Enero,Islas Canarias,PIÑA,45.94,10937,2.38,4.31,0.02,0.05
2018,Enero,Islas Canarias,OTRAS FRUTAS FRESCAS,1060.7,214172,2.02,49.99,0.49,0.98
2018,Enero,Islas Canarias,POMELO,91.88,14357,1.56,4.81,0.04,0.07
2018,Enero,Islas Canarias,CHIRIMOYA,0,0,0,0,0,0
2018,Enero,Islas Canarias,FRUTAS IV GAMA,810.77,11227,1.38,25.48,0.37,0.51
2018,Enero,Cantabria,T.FRUTAS FRESCAS,4505.75,6133,1.36,95.01,8.1,11.02
2018,Enero,Cantabria,NARANJAS,1646.3,158062,0.96,66.43,2.96,2.84
2018,Enero,Cantabria,MANDARINAS,558.16,68732,1.23,68.76,1,1.23
2018,Enero,Cantabria,LIMONES,248.83,39157,1.57,19.55,0.45,0.7
2018,Enero,Cantabria,PLATANOS,667.4,95747,1.43,84.85,1.2,1.72
2018,Enero,Cantabria,MANZANAS,548.23,72175,1.32,61.08,0.99,1.3
2018,Enero,Cantabria,PERAS,331.59,49899,1.5,53.6,0.6,0.9
2018,Enero,Cantabria,MELOCOTONES,0,0,0,0,0,0
2018,Enero,Cantabria,NECTARINAS,0,0,0,0,0,0
2018,Enero,Cantabria,ALBARICOQUES,0,0,0,0,0,0
2018,Enero,Cantabria,FRESAS/FRESON,108.04,35153,3.25,39.41,0.19,0.63
2018,Enero,Cantabria,MELON,29.32,4415,1.51,4.6,0.05,0.08
2018,Enero,Cantabria,SANDIA,0,0,0,0,0,0
2018,Enero,Cantabria,CIRUELAS,0,0,0,0,0,0
2018,Enero,Cantabria,CEREZAS,0,0,0,0,0,0
2018,Enero,Cantabria,UVAS,15.17,4334,2.86,10.09,0.03,0.08
2018,Enero,Cantabria,KIWI,114.52,35701,3.12,22.77,0.21,0.64
2018,Enero,Cantabria,AGUACATE,45.96,2267,4.93,22.97,0.08,0.41
2018,Enero,Cantabria,PIÑA,91,8411,0.92,8.97,0.16,0.15
2018,Enero,Cantabria,OTRAS FRUTAS FRESCAS,101.22,18845,1.86,17.66,0.18,0.34
2018,Enero,Cantabria,POMELO,1.6,192,1.2,0.79,0,0
2018,Enero,Cantabria,CHIRIMOYA,0,0,0,0,0,0
2018,Enero,Cantabria,FRUTAS IV GAMA,250.77,29694,1.18,17.43,0.45,0.53
2018,Enero,Castilla-La Mancha,T.FRUTAS FRESCAS,14235.45,1937539,1.36,95.84,6.79,9.24
2018,Enero,Castilla-La Mancha,NARANJAS,4321.99,360018,0.83,62.47,2.06,1.72
2018,Enero,Castilla-La Mancha,MANDARINAS,2361.54,281961,1.19,67.84,1.13,1.34
2018,Enero,Castilla-La Mancha,LIMONES,332.56,51216,1.54,42.69,0.16,0.24
2018,Enero,Castilla-La Mancha,PLATANOS,2302.18,333201,1.45,79.93,1.1,1.59
2018,Enero,Castilla-La Mancha,MANZANAS,1635.16,221402,1.35,70.56,0.78,1.06
2018,Enero,Castilla-La Mancha,PERAS,771.11,104305,1.35,43.19,0.37,0.5
2018,Enero,Castilla-La Mancha,MELOCOTONES,3.61,505,1.4,0.24,0,0
2018,Enero,Castilla-La Mancha,NECTARINAS,14.86,2523,1.7,2.08,0.01,0.01
