inicio,fin,grupo,sector,subsector,producto,tipo,subtipo,posicion,categoria,precio,year,day,month_day,week,month
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,I,2.99,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,II,1.68,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,SIN ESPECIFICAR,2.71,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.96,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.48,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,SIN ESPECIFICAR,1.5,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NA,NA,Mercas,NA,2.74,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,EXTRA,2.14,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,I,1.78,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,II,0.9,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Frutales,Frutales no cítricos,Mango,NA,NA,Mercas,NA,1.81,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Frutos rojos,Frambuesa,NA,NA,Agricultor,I,7.13,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Frutos rojos,Fresa,NA,NA,Agricultor,I,2.89,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Frutos rojos,Fresa,NA,NA,Agricultor,I,2.52,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Frutos rojos,Fresa,NA,NA,Mercas,NA,3.16,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas al aire libre,Ajo,NA,NA,Mercas,NA,1.88,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas al aire libre,Cebolla,NA,NA,Mercas,NA,0.38,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas al aire libre,Espárrago,NA,NA,Mercas,NA,6.63,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas al aire libre,Lechuga,NA,NA,Mercas,NA,1.1,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas al aire libre,Zanahoria,NA,NA,Mercas,NA,0.76,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas al aire libre,Zanahoria,NANTESA,NA,Agricultor,I (MANOJO),0.34,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,NA,NA,Mercas,NA,1.29,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Agricultor,I,0.66,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Agricultor,II,0.32,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Subasta,NA,0.69,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.3,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Agricultor,I,0.86,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Agricultor,II,0.46,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Subasta,NA,0.94,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,NA,NA,Mercas,NA,0.98,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,0.78,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.16,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Agricultor,I,0.81,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Agricultor,II,0.34,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Subasta,NA,0.87,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NA,NA,Mercas,NA,4.1,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,3.78,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.4,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Agricultor,I,2.55,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Agricultor,II,0.89,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Subasta,NA,2.89,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Agricultor,I,3.61,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Agricultor,II,0.88,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Subasta,NA,4.08,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Melón,NA,NA,Mercas,NA,1.12,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NA,NA,Mercas,NA,0.8,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Agricultor,I,0.71,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Agricultor,II,0.53,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Subasta,NA,0.81,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Agricultor,I,0.62,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Agricultor,II,0.23,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Subasta,NA,0.68,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,MEDIO LARGO O TIPO FRANCES,SIN ESPECIFICAR,Agricultor,I,0.53,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,MEDIO LARGO O TIPO FRANCES,SIN ESPECIFICAR,Agricultor,II,0.41,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,MEDIO LARGO O TIPO FRANCES,SIN ESPECIFICAR,Subasta,NA,0.59,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.55,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.13,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NA,NA,Mercas,NA,1.68,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,AMARILLO,Agricultor,I,1.44,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,AMARILLO,Agricultor,II,0.51,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,AMARILLO,Subasta,NA,1.5,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,NARANJA,Agricultor,I,1.48,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,NARANJA,Agricultor,II,0.42,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,ROJO,Agricultor,I,0.9,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,ROJO,Agricultor,II,0.42,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,ROJO,Subasta,NA,0.9,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Agricultor,I,1.18,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Agricultor,II,0.32,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Subasta,NA,0.34,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,VERDE,Agricultor,I,0.69,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,VERDE,Agricultor,II,0.3,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,VERDE,Subasta,NA,0.65,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,DULCE CONICO,SIN ESPECIFICAR,Agricultor,I,1.1,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,DULCE CONICO,SIN ESPECIFICAR,Agricultor,II,0.26,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Agricultor,I,0.85,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Agricultor,II,0.69,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Subasta,NA,0.94,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Agricultor,I,0.73,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Agricultor,II,0.32,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Subasta,NA,0.78,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Agricultor,I,0.88,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Agricultor,II,0.17,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Subasta,NA,0.95,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Agricultor,I,0.65,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Agricultor,II,0.3,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Subasta,NA,0.7,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.92,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.33,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,SNACK,SIN ESPECIFICAR,Agricultor,I,1.98,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,SNACK,SIN ESPECIFICAR,Agricultor,II,0.35,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,NA,NA,Mercas,NA,0.89,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NA,NA,Mercas,NA,1.22,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Agricultor,I,0.87,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Agricultor,II,0.48,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Subasta,NA,0.74,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Agricultor,I,0.62,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Agricultor,II,0.28,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Subasta,NA,0.6,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Agricultor,I,0.62,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Agricultor,II,0.59,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Subasta,NA,0.66,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,0.64,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.33,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Agricultor,I,0.49,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Agricultor,II,0.27,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Subasta,NA,0.44,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Agricultor,I,0.74,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Agricultor,II,0.49,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Subasta,NA,0.8,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,I,1.28,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,II,1.12,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,I,1.37,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,II,0.57,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO SUELTO ROJO,Agricultor,I,1.11,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,I,1.8,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,II,1.02,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Berenjena,LARGA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.88,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Calabacín,VERDE (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.16,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pepino,TIPO HOLANDES O ALMERIA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.16,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,CALIFORNIA (ECO),AMARILLO (ECO),Agricultor,NA,1.45,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,CALIFORNIA (ECO),ROJO (ECO),Agricultor,NA,1.35,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,CALIFORNIA (ECO),VERDE (ECO),Agricultor,NA,0.97,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,DULCE CONICO (ECO),ROJO (ECO),Agricultor,NA,1.49,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,DULCE CONICO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.51,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,PERA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.64,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,RAMA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.82,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,REDONDO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.58,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),PERA SUELTO ROJO (ECO),Agricultor,NA,1.58,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),REDONDO RAMA ROJO (ECO),Agricultor,NA,1.79,2018,08,01-08,2,Enero
2018-01-08,2018-01-14,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),REDONDO SUELTO ROJO (ECO),Agricultor,NA,1.22,2018,08,01-08,2,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Cítricos,Limón,NA,NA,Mercas,NA,0.97,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Cítricos,Mandarina,NA,NA,Mercas,NA,0.89,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Cítricos,Naranja,NA,NA,Mercas,NA,0.83,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Cítricos,Pomelo,NA,NA,Mercas,NA,1.03,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales de cáscara,Almendra,PEPITA,COMUNA,Agricultor,NA,4.54,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales de cáscara,Almendra,PEPITA,MARCONA,Agricultor,NA,5.3,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NA,NA,Mercas,NA,3.81,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,BACON,Agricultor,I,1.14,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,BACON,Agricultor,II,0.27,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,BACON,Agricultor,SIN ESPECIFICAR,0.69,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,FUERTE,Agricultor,I,1.8,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,FUERTE,Agricultor,II,0.71,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,FUERTE,Agricultor,SIN ESPECIFICAR,1.56,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,I,3.01,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,II,1.68,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,SIN ESPECIFICAR,2.5,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.52,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.53,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,SIN ESPECIFICAR,1.49,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NA,NA,Mercas,NA,3.03,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,EXTRA,2.12,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,I,1.78,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,II,0.86,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Frutales,Frutales no cítricos,Mango,NA,NA,Mercas,NA,1.75,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Hortalizas,Frutos rojos,Arándano,NA,NA,Agricultor,I,9,2018,15,01-15,3,Enero
2018-01-15,2018-01-21,Agricultura,Hortalizas,Frutos rojos,Frambuesa,NA,NA,Agricultor,I,7.52,2018,15,01-15,3,Enero
