Producto,Origen,Unidad,Familia,Year,Mes,Precio medio,Volumen
Aguacate,Castellón,kg,Frutas exóticas,2018,7,3,10
Aguacate,Castellón,kg,Frutas exóticas,2018,10,2.4,209
Aguacate,Castellón,kg,Frutas exóticas,2018,11,2.7,50
Aguacate,Castellón,kg,Frutas exóticas,2018,12,2.7,114
Aguacate,Castellón,kg,Frutas exóticas,2019,1,3,30
Aguacate,Castellón,kg,Frutas exóticas,2019,4,3.1,130
Aguacate,Castellón,kg,Frutas exóticas,2019,6,2.9,40
Aguacate,Castellón,kg,Frutas exóticas,2019,7,2.9,35
Aguacate,Castellón,kg,Frutas exóticas,2019,12,3.4,40
Aguacate,Castellón,kg,Frutas exóticas,2020,2,3.2,150
Aguacate,Chile,kg,Frutas exóticas,2018,1,3.25,1412
Aguacate,Chile,kg,Frutas exóticas,2018,2,3.32,14666
Aguacate,Chile,kg,Frutas exóticas,2018,10,2.4,2440
Aguacate,Chile,kg,Frutas exóticas,2018,11,2.557894737,26079
Aguacate,Chile,kg,Frutas exóticas,2018,12,2.7,12815
Aguacate,Chile,kg,Frutas exóticas,2019,1,3,12070
Aguacate,Chile,kg,Frutas exóticas,2019,2,3,18902
Aguacate,Chile,kg,Frutas exóticas,2019,3,3.1,2820
Aguacate,Chile,kg,Frutas exóticas,2019,4,3.1,1410
Aguacate,Chile,kg,Frutas exóticas,2019,9,3.3,1792
Aguacate,Chile,kg,Frutas exóticas,2019,10,3.447368421,32264
Aguacate,Chile,kg,Frutas exóticas,2019,11,3.761111111,13594
Aguacate,Chile,kg,Frutas exóticas,2019,12,3.4,31793
Aguacate,Chile,kg,Frutas exóticas,2020,1,3.48,5324
Aguacate,Chile,kg,Frutas exóticas,2020,3,3.2,10144
Aguacate,Chile,kg,Frutas exóticas,2020,4,3,176
Aguacate,Chile,kg,Frutas exóticas,2020,10,2.1875,14736
Aguacate,Chile,kg,Frutas exóticas,2020,11,3.773809524,68650
Aguacate,Ciudad Real,kg,Frutas exóticas,2019,2,3,59
Aguacate,Colombia,kg,Frutas exóticas,2018,1,3.208333333,1986
Aguacate,Colombia,kg,Frutas exóticas,2018,2,3.38125,11113
Aguacate,Colombia,kg,Frutas exóticas,2018,3,3.279166667,7271
Aguacate,Colombia,kg,Frutas exóticas,2018,4,2.8,1455
Aguacate,Colombia,kg,Frutas exóticas,2018,5,3.011764706,13015
Aguacate,Colombia,kg,Frutas exóticas,2018,6,2.9625,9976
Aguacate,Colombia,kg,Frutas exóticas,2018,7,3,370
Aguacate,Colombia,kg,Frutas exóticas,2018,8,2.75,4676
Aguacate,Colombia,kg,Frutas exóticas,2018,9,2.827272727,5393
Aguacate,Colombia,kg,Frutas exóticas,2018,10,2.809090909,63086
Aguacate,Colombia,kg,Frutas exóticas,2018,11,2.58,34004
Aguacate,Colombia,kg,Frutas exóticas,2019,1,3,8
Aguacate,Colombia,kg,Frutas exóticas,2019,12,3.4,2336
Aguacate,Colombia,kg,Frutas exóticas,2020,2,3.2,72
Aguacate,Colombia,kg,Frutas exóticas,2020,3,3.2,2006
Aguacate,Colombia,kg,Frutas exóticas,2020,4,3.157142857,17858
Aguacate,Colombia,kg,Frutas exóticas,2020,7,1.7,1280
Aguacate,Córdoba,kg,Frutas exóticas,2019,3,3.1,905
Aguacate,Costa Marfil,kg,Frutas exóticas,2018,11,2.7,2250
Aguacate,Costa Marfil,kg,Frutas exóticas,2018,12,2.7,1870
Aguacate,Costa Marfil,kg,Frutas exóticas,2020,11,3.4,2820
Aguacate,Cuenca,kg,Frutas exóticas,2018,3,3.35,342
Aguacate,Cuenca,kg,Frutas exóticas,2018,4,2.983333333,3317
Aguacate,Cuenca,kg,Frutas exóticas,2018,6,2.95,264
Aguacate,Cuenca,kg,Frutas exóticas,2018,7,3,2630
Aguacate,Cuenca,kg,Frutas exóticas,2019,4,3.1,304
Aguacate,Cuenca,kg,Frutas exóticas,2019,6,2.9,2461
Aguacate,Cuenca,kg,Frutas exóticas,2019,7,2.85,380
Aguacate,Cuenca,kg,Frutas exóticas,2019,12,3.4,240
Aguacate,Francia,kg,Frutas exóticas,2018,2,3.35,1025
Aguacate,Francia,kg,Frutas exóticas,2018,3,3.275,2192
Aguacate,Francia,kg,Frutas exóticas,2018,4,3.073333333,5218
Aguacate,Francia,kg,Frutas exóticas,2018,5,3,3696
Aguacate,Francia,kg,Frutas exóticas,2018,6,2.95,1104
Aguacate,Francia,kg,Frutas exóticas,2018,8,2.75,1056
Aguacate,Francia,kg,Frutas exóticas,2018,9,2.85,1584
Aguacate,Francia,kg,Frutas exóticas,2019,2,3,137
Aguacate,Gerona,kg,Frutas exóticas,2018,10,2.8,2
Aguacate,Gerona,kg,Frutas exóticas,2018,11,2.55,3
Aguacate,Gerona,kg,Frutas exóticas,2019,1,3,7
Aguacate,Gerona,kg,Frutas exóticas,2020,2,3.2,520
Aguacate,Gran Bretaña,kg,Frutas exóticas,2018,5,3,528
Aguacate,Gran Bretaña,kg,Frutas exóticas,2018,6,2.95,13308
Aguacate,Gran Bretaña,kg,Frutas exóticas,2018,8,2.75,528
Aguacate,Gran Bretaña,kg,Frutas exóticas,2018,9,2.825,15095
Aguacate,Gran Bretaña,kg,Frutas exóticas,2018,10,2.85,9504
Aguacate,Gran Bretaña,kg,Frutas exóticas,2019,2,3,7560
Aguacate,Gran Bretaña,kg,Frutas exóticas,2019,7,2.8,252
Aguacate,Granada,kg,Frutas exóticas,2018,1,3.238095238,69879
Aguacate,Granada,kg,Frutas exóticas,2018,2,3.353333333,47208
Aguacate,Granada,kg,Frutas exóticas,2018,3,3.36875,55022
Aguacate,Granada,kg,Frutas exóticas,2018,4,3.135,64312
Aguacate,Granada,kg,Frutas exóticas,2018,5,3.022727273,79161
Aguacate,Granada,kg,Frutas exóticas,2018,6,2.966666667,110412
Aguacate,Granada,kg,Frutas exóticas,2018,7,2.936363636,29327
Aguacate,Granada,kg,Frutas exóticas,2018,8,2.75,9162
Aguacate,Granada,kg,Frutas exóticas,2018,9,2.796153846,26766
Aguacate,Granada,kg,Frutas exóticas,2018,10,2.716666667,25746
Aguacate,Granada,kg,Frutas exóticas,2018,11,2.49375,64841
Aguacate,Granada,kg,Frutas exóticas,2018,12,2.7,18803
Aguacate,Granada,kg,Frutas exóticas,2019,1,3,28123
Aguacate,Granada,kg,Frutas exóticas,2019,2,3,2787
Aguacate,Granada,kg,Frutas exóticas,2019,3,3.1,47
Aguacate,Granada,kg,Frutas exóticas,2019,4,3.1,8968
Aguacate,Granada,kg,Frutas exóticas,2019,5,2.9,2153
Aguacate,Granada,kg,Frutas exóticas,2019,6,2.9,6999
Aguacate,Granada,kg,Frutas exóticas,2019,7,2.872727273,2280
Aguacate,Granada,kg,Frutas exóticas,2019,8,2.726666667,7592
Aguacate,Granada,kg,Frutas exóticas,2019,9,2.9,1675
Aguacate,Granada,kg,Frutas exóticas,2019,10,3.433333333,1848
Aguacate,Granada,kg,Frutas exóticas,2019,11,3.772727273,5428
Aguacate,Granada,kg,Frutas exóticas,2019,12,3.4,65126
Aguacate,Granada,kg,Frutas exóticas,2020,1,3.444444444,4881
Aguacate,Granada,kg,Frutas exóticas,2020,2,3.213333333,48163
Aguacate,Granada,kg,Frutas exóticas,2020,3,3.2,5166
Aguacate,Granada,kg,Frutas exóticas,2020,4,3.2,655
Aguacate,Granada,kg,Frutas exóticas,2020,5,2.94,12120
Aguacate,Granada,kg,Frutas exóticas,2020,6,2.028571429,10793
Aguacate,Granada,kg,Frutas exóticas,2020,7,1.9,5858
Aguacate,Guadalajara,kg,Frutas exóticas,2020,10,2.5,2400
Aguacate,Guadalajara,kg,Frutas exóticas,2020,11,3.8,2400
Aguacate,Holanda,kg,Frutas exóticas,2018,1,3.5,118
Aguacate,Holanda,kg,Frutas exóticas,2018,4,2.9,3312
Aguacate,Holanda,kg,Frutas exóticas,2018,5,3,5424
Aguacate,Holanda,kg,Frutas exóticas,2018,6,2.95,4224
Aguacate,Holanda,kg,Frutas exóticas,2018,8,2.75,990
Aguacate,Holanda,kg,Frutas exóticas,2018,9,2.8,9651
Aguacate,Holanda,kg,Frutas exóticas,2018,10,2.8,4224
Aguacate,Holanda,kg,Frutas exóticas,2018,11,2.55,8448
Aguacate,Huelva,kg,Frutas exóticas,2019,1,3,812
Aguacate,Huelva,kg,Frutas exóticas,2020,8,2.5,264
Aguacate,Kenia,kg,Frutas exóticas,2018,5,3.066666667,55200
Aguacate,Kenia,kg,Frutas exóticas,2019,5,2.9,23048
Aguacate,Kenia,kg,Frutas exóticas,2019,10,3.5,1620
Aguacate,Kenia,kg,Frutas exóticas,2019,11,3.5,333
Aguacate,La Coruña,kg,Frutas exóticas,2020,11,3.8,528
Aguacate,Lérida,kg,Frutas exóticas,2018,11,2.6,44
Aguacate,Lérida,kg,Frutas exóticas,2018,12,2.7,22
Aguacate,Lérida,kg,Frutas exóticas,2019,1,3,5
Aguacate,Lérida,kg,Frutas exóticas,2019,6,2.9,5
Aguacate,Lérida,kg,Frutas exóticas,2020,2,3.2,8
Aguacate,Logroño,kg,Frutas exóticas,2018,2,3.35,550
Aguacate,Logroño,kg,Frutas exóticas,2018,3,3.4125,2150
Aguacate,Logroño,kg,Frutas exóticas,2018,4,3.1,1650
Aguacate,Logroño,kg,Frutas exóticas,2018,5,3.05,1100
Aguacate,Logroño,kg,Frutas exóticas,2018,6,2.966666667,2200
Aguacate,Logroño,kg,Frutas exóticas,2018,7,2.95,550
Aguacate,Logroño,kg,Frutas exóticas,2018,8,2.75,550
Aguacate,Logroño,kg,Frutas exóticas,2018,10,2.8,200
Aguacate,Logroño,kg,Frutas exóticas,2018,12,2.7,400
Aguacate,Logroño,kg,Frutas exóticas,2019,3,3,200
Aguacate,Logroño,kg,Frutas exóticas,2019,4,3.1,200
Aguacate,Madrid,kg,Frutas exóticas,2018,3,3.353571429,8011
Aguacate,Madrid,kg,Frutas exóticas,2018,4,3.2,5264
Aguacate,Madrid,kg,Frutas exóticas,2018,5,3.014285714,2148
Aguacate,Madrid,kg,Frutas exóticas,2018,6,2.95,4142
Aguacate,Madrid,kg,Frutas exóticas,2018,7,2.942857143,3018
Aguacate,Madrid,kg,Frutas exóticas,2018,8,2.75,7597
Aguacate,Madrid,kg,Frutas exóticas,2018,9,2.75,1880
Aguacate,Madrid,kg,Frutas exóticas,2018,10,2.715,16115
Aguacate,Madrid,kg,Frutas exóticas,2018,11,2.492307692,11918
Aguacate,Madrid,kg,Frutas exóticas,2018,12,2.7,2600
Aguacate,Madrid,kg,Frutas exóticas,2019,1,3,3480
Aguacate,Madrid,kg,Frutas exóticas,2019,2,3,1940
Aguacate,Madrid,kg,Frutas exóticas,2019,4,3.1,2947
Aguacate,Madrid,kg,Frutas exóticas,2019,6,2.9,1100
Aguacate,Madrid,kg,Frutas exóticas,2019,7,2.883333333,2596
Aguacate,Madrid,kg,Frutas exóticas,2019,12,3.4,6174
Aguacate,Madrid,kg,Frutas exóticas,2020,2,3.2,2459
Aguacate,Madrid,kg,Frutas exóticas,2020,6,1.7,8560
Aguacate,Madrid,kg,Frutas exóticas,2020,7,1.7,12430
Aguacate,Málaga,kg,Frutas exóticas,2018,1,3.238095238,125184
Aguacate,Málaga,kg,Frutas exóticas,2018,2,3.345,136117
Aguacate,Málaga,kg,Frutas exóticas,2018,3,3.36875,104250
Aguacate,Málaga,kg,Frutas exóticas,2018,4,3.142105263,169478
Aguacate,Málaga,kg,Frutas exóticas,2018,5,3.026315789,198125
Aguacate,Málaga,kg,Frutas exóticas,2018,6,2.966666667,82533
Aguacate,Málaga,kg,Frutas exóticas,2018,7,2.936363636,108916
Aguacate,Málaga,kg,Frutas exóticas,2018,8,2.75,90774
Aguacate,Málaga,kg,Frutas exóticas,2018,9,2.805555556,84863
Aguacate,Málaga,kg,Frutas exóticas,2018,10,2.722727273,99183
Aguacate,Málaga,kg,Frutas exóticas,2018,11,2.542857143,162670
Aguacate,Málaga,kg,Frutas exóticas,2018,12,2.7,972272
Aguacate,Málaga,kg,Frutas exóticas,2019,1,2.972727273,282724
Aguacate,Málaga,kg,Frutas exóticas,2019,2,3,304821
Aguacate,Málaga,kg,Frutas exóticas,2019,3,3.057142857,387606
Aguacate,Málaga,kg,Frutas exóticas,2019,4,3.06,378271
Aguacate,Málaga,kg,Frutas exóticas,2019,5,2.9,282847
Aguacate,Málaga,kg,Frutas exóticas,2019,6,2.9,180644
Aguacate,Málaga,kg,Frutas exóticas,2019,7,2.856521739,66870
Aguacate,Málaga,kg,Frutas exóticas,2019,8,2.733333333,68056
Aguacate,Málaga,kg,Frutas exóticas,2019,9,3.142105263,85878
Aguacate,Málaga,kg,Frutas exóticas,2019,10,3.427272727,148318
Aguacate,Málaga,kg,Frutas exóticas,2019,11,3.765,292681
Aguacate,Málaga,kg,Frutas exóticas,2019,12,3.4,238430
Aguacate,Málaga,kg,Frutas exóticas,2020,1,3.457142857,300512
Aguacate,Málaga,kg,Frutas exóticas,2020,2,3.23,317643
Aguacate,Málaga,kg,Frutas exóticas,2020,3,3.2,300600
Aguacate,Málaga,kg,Frutas exóticas,2020,4,3.17,282896
Aguacate,Málaga,kg,Frutas exóticas,2020,5,2.68,365109
Aguacate,Málaga,kg,Frutas exóticas,2020,6,2.11,346608
Aguacate,Málaga,kg,Frutas exóticas,2020,7,2.291304348,341346
Aguacate,Málaga,kg,Frutas exóticas,2020,8,2.471428571,192114
Aguacate,Málaga,kg,Frutas exóticas,2020,9,2.125,187868
Aguacate,Málaga,kg,Frutas exóticas,2020,10,2.119047619,210856
Aguacate,Málaga,kg,Frutas exóticas,2020,11,3.773809524,283328
Aguacate,Marruecos,kg,Frutas exóticas,2018,12,2.7,736
Aguacate,Marruecos,kg,Frutas exóticas,2019,12,3.4,1336
Aguacate,Marruecos,kg,Frutas exóticas,2020,2,3.2,1880
Aguacate,México,kg,Frutas exóticas,2018,1,3.25,3665
Aguacate,México,kg,Frutas exóticas,2018,2,3.35,4888
Aguacate,México,kg,Frutas exóticas,2018,3,3.492857143,3558
Aguacate,México,kg,Frutas exóticas,2018,4,3.275,3266
Aguacate,México,kg,Frutas exóticas,2018,5,3.02,78797
Aguacate,México,kg,Frutas exóticas,2018,6,3,504
Aguacate,México,kg,Frutas exóticas,2018,7,2.983333333,1680
Aguacate,México,kg,Frutas exóticas,2018,9,2.75,672
Aguacate,México,kg,Frutas exóticas,2018,10,2.4,3420
Aguacate,México,kg,Frutas exóticas,2018,11,2.475,5864
Aguacate,México,kg,Frutas exóticas,2018,12,2.7,1600
Aguacate,México,kg,Frutas exóticas,2019,1,3,5792
Aguacate,México,kg,Frutas exóticas,2019,2,3,18018
Aguacate,México,kg,Frutas exóticas,2019,3,3.033333333,4041
Aguacate,México,kg,Frutas exóticas,2019,8,2.7,45018
Aguacate,México,kg,Frutas exóticas,2019,9,3.26,147734
Aguacate,México,kg,Frutas exóticas,2019,10,3.430434783,190772
Aguacate,México,kg,Frutas exóticas,2019,11,3.763157895,123537
Aguacate,México,kg,Frutas exóticas,2019,12,3.4,66427
Aguacate,México,kg,Frutas exóticas,2020,1,3.457142857,208209
Aguacate,México,kg,Frutas exóticas,2020,2,3.254545455,102409
Aguacate,México,kg,Frutas exóticas,2020,3,3.2,23727
Aguacate,México,kg,Frutas exóticas,2020,4,3.2,13375
Aguacate,México,kg,Frutas exóticas,2020,5,2.475,5459
Aguacate,México,kg,Frutas exóticas,2020,6,2.2,24729
Aguacate,México,kg,Frutas exóticas,2020,7,2.405882353,144828
Aguacate,México,kg,Frutas exóticas,2020,8,2.471428571,206418
Aguacate,México,kg,Frutas exóticas,2020,9,2.125,177357
Aguacate,México,kg,Frutas exóticas,2020,10,2.119047619,160894
Aguacate,México,kg,Frutas exóticas,2020,11,3.773809524,81811
Aguacate,Murcia,kg,Frutas exóticas,2018,2,3.325,1173
Aguacate,Murcia,kg,Frutas exóticas,2018,3,3.6,800
Aguacate,Murcia,kg,Frutas exóticas,2018,4,3.6,264
Aguacate,Murcia,kg,Frutas exóticas,2018,5,3.066666667,1864
Aguacate,Murcia,kg,Frutas exóticas,2018,11,2.4,1165
Aguacate,Murcia,kg,Frutas exóticas,2019,3,3.05,5640
Aguacate,Murcia,kg,Frutas exóticas,2019,4,2.9,2500
Aguacate,Murcia,kg,Frutas exóticas,2019,5,2.9,2168
Aguacate,Murcia,kg,Frutas exóticas,2019,12,3.4,2804
Aguacate,Oceanía,kg,Frutas exóticas,2019,5,2.9,1296
Aguacate,Otras provincias,kg,Frutas exóticas,2018,2,3.32,3171
Aguacate,Otras provincias,kg,Frutas exóticas,2018,4,3.32,9751
Aguacate,Otras provincias,kg,Frutas exóticas,2018,8,2.75,73630
Aguacate,Otras provincias,kg,Frutas exóticas,2018,9,2.75,17733
Aguacate,Otras provincias,kg,Frutas exóticas,2018,11,2.4,39267
Aguacate,Otras provincias,kg,Frutas exóticas,2018,12,2.7,8082
Aguacate,Otras provincias,kg,Frutas exóticas,2019,1,3,4540
Aguacate,Otras provincias,kg,Frutas exóticas,2019,2,3,245
Aguacate,Otras provincias,kg,Frutas exóticas,2019,4,3.1,9095
Aguacate,Otras provincias,kg,Frutas exóticas,2019,6,2.9,34517
Aguacate,Otras provincias,kg,Frutas exóticas,2019,7,2.88,44114
Aguacate,Otras provincias,kg,Frutas exóticas,2019,12,3.4,13175
Aguacate,Otras provincias,kg,Frutas exóticas,2020,2,3.2,3737
Aguacate,Otras provincias,kg,Frutas exóticas,2020,6,1.7,34945
Aguacate,Otras provincias,kg,Frutas exóticas,2020,7,1.7,2320
Aguacate,Otros países África,kg,Frutas exóticas,2020,4,3.2,528
Aguacate,Otros países África,kg,Frutas exóticas,2020,7,2.5,1056
Aguacate,Otros países América,kg,Frutas exóticas,2018,1,3.238095238,13261
Aguacate,Otros países América,kg,Frutas exóticas,2018,2,3.343333333,23113
Aguacate,Otros países América,kg,Frutas exóticas,2018,3,3.29,92914
Aguacate,Otros países América,kg,Frutas exóticas,2018,4,3.073333333,83730
Aguacate,Otros países América,kg,Frutas exóticas,2018,5,3.035714286,146475
Aguacate,Otros países América,kg,Frutas exóticas,2018,6,2.983333333,168445
Aguacate,Otros países América,kg,Frutas exóticas,2018,7,2.933333333,124075
Aguacate,Otros países América,kg,Frutas exóticas,2018,8,2.75,1190
Aguacate,Otros países América,kg,Frutas exóticas,2018,9,2.808823529,296552
Aguacate,Otros países América,kg,Frutas exóticas,2018,10,2.630769231,103378
Aguacate,Otros países América,kg,Frutas exóticas,2018,11,2.5875,23632
Aguacate,Otros países América,kg,Frutas exóticas,2018,12,2.7,19847
Aguacate,Otros países América,kg,Frutas exóticas,2019,1,2.9625,16969
Aguacate,Otros países América,kg,Frutas exóticas,2019,2,3,46496
Aguacate,Otros países América,kg,Frutas exóticas,2019,3,3.057142857,32351
Aguacate,Otros países América,kg,Frutas exóticas,2019,4,3.05,58783
Aguacate,Otros países América,kg,Frutas exóticas,2019,5,2.9,284944
Aguacate,Otros países América,kg,Frutas exóticas,2019,6,2.9,64656
Aguacate,Otros países América,kg,Frutas exóticas,2019,7,2.84375,86680
Aguacate,Otros países América,kg,Frutas exóticas,2019,8,2.733333333,124162
Aguacate,Otros países América,kg,Frutas exóticas,2019,9,2.8,31880
Aguacate,Otros países América,kg,Frutas exóticas,2019,11,3.75625,11251
Aguacate,Otros países América,kg,Frutas exóticas,2019,12,3.4,17106
Aguacate,Otros países América,kg,Frutas exóticas,2020,1,3.433333333,4820
Aguacate,Otros países América,kg,Frutas exóticas,2020,2,3.2,24718
Aguacate,Otros países América,kg,Frutas exóticas,2020,3,3.2,16019
Aguacate,Otros países América,kg,Frutas exóticas,2020,4,3.2,37782
Aguacate,Otros países América,kg,Frutas exóticas,2020,5,2.68,149281
Aguacate,Otros países América,kg,Frutas exóticas,2020,6,2.155555556,262913
Aguacate,Otros países América,kg,Frutas exóticas,2020,7,1.928571429,31770
Aguacate,Oviedo,kg,Frutas exóticas,2019,2,3,822
Aguacate,Pontevedra,kg,Frutas exóticas,2018,4,2.9,384
Aguacate,Pontevedra,kg,Frutas exóticas,2018,7,2.816666667,1848
Aguacate,Pontevedra,kg,Frutas exóticas,2018,8,2.75,1848
Aguacate,Pontevedra,kg,Frutas exóticas,2018,9,2.8,22391
Aguacate,Pontevedra,kg,Frutas exóticas,2018,10,2.671428571,28376
Aguacate,Pontevedra,kg,Frutas exóticas,2018,11,2.4,9888
Aguacate,Pontevedra,kg,Frutas exóticas,2019,7,2.9,9600
Aguacate,Pontevedra,kg,Frutas exóticas,2019,12,3.4,86
Aguacate,Portugal,kg,Frutas exóticas,2018,5,3,2112
Aguacate,Portugal,kg,Frutas exóticas,2018,6,2.95,264
Aguacate,Portugal,kg,Frutas exóticas,2020,7,2.5,7200
Aguacate,Portugal,kg,Frutas exóticas,2020,8,2.5,1584
Aguacate,Portugal,kg,Frutas exóticas,2020,10,2,528
Aguacate,Sevilla,kg,Frutas exóticas,2020,6,1.7,23000
Aguacate,Sevilla,kg,Frutas exóticas,2020,7,2.5,18800
Aguacate,Sudáfrica,kg,Frutas exóticas,2018,4,2.9,3536
Aguacate,Sudáfrica,kg,Frutas exóticas,2018,5,3.028571429,26592
Aguacate,Sudáfrica,kg,Frutas exóticas,2018,6,3,1056
Aguacate,Sudáfrica,kg,Frutas exóticas,2018,7,2.833333333,5280
Aguacate,Sudáfrica,kg,Frutas exóticas,2018,9,2.95,5456
Aguacate,Sudáfrica,kg,Frutas exóticas,2019,4,2.9,1935
Aguacate,Sudáfrica,kg,Frutas exóticas,2019,5,2.9,3168
Aguacate,Sudáfrica,kg,Frutas exóticas,2019,7,2.8,5280
Aguacate,Sudáfrica,kg,Frutas exóticas,2020,4,3.2,2112
Aguacate,Sudáfrica,kg,Frutas exóticas,2020,5,3,1056
Aguacate,Suiza,kg,Frutas exóticas,2019,12,3.4,2480
Aguacate,Tarragona,kg,Frutas exóticas,2018,4,2.85,3307
Aguacate,Tarragona,kg,Frutas exóticas,2018,6,3,1727
Aguacate,Tarragona,kg,Frutas exóticas,2018,7,2.75,4524
Aguacate,Tarragona,kg,Frutas exóticas,2018,8,2.75,2300
Aguacate,Tarragona,kg,Frutas exóticas,2018,11,2.7,704
Aguacate,Tarragona,kg,Frutas exóticas,2019,1,3,6208
Aguacate,Tarragona,kg,Frutas exóticas,2019,4,3.1,820
Aguacate,Tarragona,kg,Frutas exóticas,2019,6,2.9,363
Aguacate,Tarragona,kg,Frutas exóticas,2019,7,2.9,149
Aguacate,Tarragona,kg,Frutas exóticas,2019,12,3.4,652
Aguacate,Tenerife,kg,Frutas exóticas,2018,12,2.7,3850
Aguacate,Tenerife,kg,Frutas exóticas,2019,1,2.88,4798
Aguacate,Tenerife,kg,Frutas exóticas,2019,2,3,4285
Aguacate,Tenerife,kg,Frutas exóticas,2019,3,3.075,4345
Aguacate,Tenerife,kg,Frutas exóticas,2019,4,3.033333333,8571
Aguacate,Tenerife,kg,Frutas exóticas,2019,5,2.9,436
Aguacate,Tenerife,kg,Frutas exóticas,2019,6,2.9,2354
Aguacate,Tenerife,kg,Frutas exóticas,2019,7,2.85,252
Aguacate,Tenerife,kg,Frutas exóticas,2019,9,3.3,40
Aguacate,Tenerife,kg,Frutas exóticas,2019,12,3.4,151
Aguacate,Tenerife,kg,Frutas exóticas,2020,3,3.2,13892
Aguacate,Tenerife,kg,Frutas exóticas,2020,4,3.2,2748
Aguacate,Tenerife,kg,Frutas exóticas,2020,5,2.722222222,3404
Aguacate,Tenerife,kg,Frutas exóticas,2020,6,2.12,500
Aguacate,Tenerife,kg,Frutas exóticas,2020,10,2,1294
Aguacate,USA,kg,Frutas exóticas,2018,2,3.3,611
Aguacate,USA,kg,Frutas exóticas,2018,3,3.3,772
Aguacate,USA,kg,Frutas exóticas,2018,4,3.05,748
Aguacate,USA,kg,Frutas exóticas,2018,5,3,1798
Aguacate,USA,kg,Frutas exóticas,2018,6,2.85,12
Aguacate,USA,kg,Frutas exóticas,2018,7,2.975,1100
Aguacate,USA,kg,Frutas exóticas,2018,8,2.75,250
Aguacate,USA,kg,Frutas exóticas,2018,9,2.75,30
Aguacate,USA,kg,Frutas exóticas,2018,10,2.833333333,862
Aguacate,USA,kg,Frutas exóticas,2019,1,2.925,1770
Aguacate,USA,kg,Frutas exóticas,2019,4,3.1,640
Aguacate,USA,kg,Frutas exóticas,2020,6,1.7,450
Aguacate,USA,kg,Frutas exóticas,2020,7,1.7,300
Aguacate,Valencia,kg,Frutas exóticas,2018,2,3.35,1918
Aguacate,Valencia,kg,Frutas exóticas,2018,3,3.2,2719
Aguacate,Valencia,kg,Frutas exóticas,2018,4,3.45,3295
Aguacate,Valencia,kg,Frutas exóticas,2018,9,2.75,136
Aguacate,Valencia,kg,Frutas exóticas,2018,10,2.675,548
Aguacate,Valencia,kg,Frutas exóticas,2018,11,2.5,15135
Aguacate,Valencia,kg,Frutas exóticas,2018,12,2.7,168
Aguacate,Valencia,kg,Frutas exóticas,2019,4,3.1,501
Aguacate,Valencia,kg,Frutas exóticas,2019,12,3.4,1632
Aguacate,Valencia,kg,Frutas exóticas,2020,7,1.7,17
Aguacate,Valladolid,kg,Frutas exóticas,2018,4,2.866666667,849
Aguacate,Valladolid,kg,Frutas exóticas,2018,5,3,160
Aguacate,Valladolid,kg,Frutas exóticas,2018,7,3,236
Aguacate,Valladolid,kg,Frutas exóticas,2018,10,2.6,264
Aguacate,Valladolid,kg,Frutas exóticas,2018,11,2.46,1529
Aguacate,Valladolid,kg,Frutas exóticas,2018,12,2.7,621
Aguacate,Valladolid,kg,Frutas exóticas,2019,7,2.9,17
Aguacate,Vizcaya,kg,Frutas exóticas,2018,4,3.6,80
Aguacate,Vizcaya,kg,Frutas exóticas,2018,8,2.75,176
Aguacate,Vizcaya,kg,Frutas exóticas,2018,9,2.75,174
Aguacate,Vizcaya,kg,Frutas exóticas,2018,10,2.9,50
Aguacate,Vizcaya,kg,Frutas exóticas,2019,6,2.9,138
Aguacate,Zaragoza,kg,Frutas exóticas,2018,4,2.833333333,2400
Aguacate,Zaragoza,kg,Frutas exóticas,2018,8,2.75,10
Aguacate,Zaragoza,kg,Frutas exóticas,2018,9,2.75,45
Aguacate,Zaragoza,kg,Frutas exóticas,2018,11,2.4,264
Aguacate,Zaragoza,kg,Frutas exóticas,2019,4,3.1,112
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,1,1.8,350
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,2,1.6,400
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,3,1.725,1728
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,4,1.7625,630
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,5,1.75,212
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,6,1.6,360
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,7,1.55,468
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,8,1.566666667,3268
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,9,1.55,12
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,10,1.616666667,835
Ajos secos,Albacete,kg,Hortalizas bulbos,2018,12,1.75,300
Ajos secos,Albacete,kg,Hortalizas bulbos,2019,1,1.511764706,4680
Ajos secos,Albacete,kg,Hortalizas bulbos,2019,2,1.5,2820
Ajos secos,Albacete,kg,Hortalizas bulbos,2019,3,1.5,4270
Ajos secos,Albacete,kg,Hortalizas bulbos,2019,4,1.5,3541
Ajos secos,Albacete,kg,Hortalizas bulbos,2019,5,1.894736842,2910
Ajos secos,Albacete,kg,Hortalizas bulbos,2019,6,2,3595
Ajos secos,Albacete,kg,Hortalizas bulbos,2019,7,2.054545455,2340
